Index,Requirement,Ground Truth,Response,Equivalent
7003,when possible stop_by trash can until at some time set_out_to house,F stop_by_trash_can U F set_out_to_house,G(stop_by_trash_can U set_out_to_house),False
7004,if either a sensor captures data or the train has been launched then at any time either the car stops or the brake is released,G((sensor_captures_data | train_has_been_launched) -> G(brake_is_released | car_stops)),(sensor_captures_data | train_has_been_launched) -> G(car_stops | brake_is_released),False
7005,stop_by flag until never let_go orange,stop_by_flag U G!let_go_orange,stop_by_flag U !let_go_orange,False
7006,at some point a train has arrived and together a manager handles requests and the escalator is blocked,F(escalator_is_blocked & manager_handles_requests & train_has_arrived),F(train_has_arrived & manager_handles_requests & escalator_is_blocked),True
7007,whenever the semaphore is yellow then all the time both a semaphore is yellow and the train stops,G(semaphore_is_yellow -> G(semaphore_is_yellow & train_stops)),G(semaphore_is_yellow -> G(semaphore_is_yellow & train_stops)),True
7008,"If ( prop_1 ) and ( prop_2 ), then ( prop_6 ) until ( prop_5 ) happens , and ( prop_4 ) until ( prop_3 ) does not happen .",((prop_1 & prop_2) -> (prop_6 U prop_5)) & (prop_4 U !prop_3),(prop_1 & prop_2) -> ((prop_6 U prop_5) & (prop_4 U prop_3)),False
7009,"Eventually, (prop_3) is true if and only if both (prop_1) and (prop_2) are true.",(prop_1 & prop_2) <-> F prop_3,F(prop_3 <-> (prop_1 & prop_2)),False
7010,it should not happen that both the constructor creates instances and the table has been moved,G!(constructor_creates_instances & table_has_been_moved),G(!(constructor_creates_instances & table_has_been_moved)),True
7011,Ensure you continuously stay in locality 7 as you move letter 1 from office 4 to house 1,G locality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd))),G(locality_7) & (p_letter_1 & office_4) U (p_letter_1 & house_1),False
7012,Go to hotel 3 and stay there,FG hotel_3,F G hotel_3,True
7013,"It is required that at a certain point ( prop_2 ), is equivalent to the scenario in which ( prop_1 ) or ( prop_3 ) happens .",(prop_1 | prop_3) <-> F prop_2,F prop_2 <-> (prop_1 | prop_3),True
7014,Continuously take pictures of intersection_4 at regular intervals,GF(intersection_4 & photo),G(photo & intersection_4),False
7015,repeatedly make_way_to house or at some time go_near pear,GF make_way_to_house | F go_near_pear,GF(make_way_to_house) | F(go_near_pear),True
7016,whenever obtain orange or at some time snatch pear,F obtain_orange | F snatch_pear,G(obtain_orange | F snatch_pear),False
7017,Make sure that (prop_3) is equivalent to (prop_2) until (prop_1) is no longer true .,(prop_2 <-> prop_3) U !prop_1,((prop_3 <-> prop_2) U !prop_1),True
7018,forever ( prop_1 ) or repeatedly ( prop_2 ),G(prop_1 | GF prop_2),G(prop_1) | GF(prop_2),True
7019,at any time ( prop_1 ) or repeatedly ( prop_2 ),F(prop_1 | GF prop_2),F(prop_1) | GF(prop_2),True
7020,Continue staying in street 6 until you successfully arrive at intersection 8,street_6 U intersection_8,street_6 U intersection_8,True
7021,"Whenever ( prop_4 ) , or the scenario that ( prop_3 ) takes place , then the following condition is true : ( prop_1 ) or ( prop_2 ) .",G((prop_3 | prop_4) -> (prop_1 | prop_2)),G((prop_4 | prop_3) -> (prop_1 | prop_2)),True
7022,"If at some point (prop_1) or (prop_3) occurs, then keep doing that until (prop_2) and (prop_4) are equivalent .",(prop_1 | prop_3) U (prop_2 <-> prop_4),F((prop_1 | prop_3) -> ((prop_1 | prop_3) U (prop_2 <-> prop_4))),False
7023,Ensure you continuously take pictures of statue_4 while regularly visiting charger_4,GF(photo & statue_4) & GF charger_4,G(photo & statue_4) & GF(charger_4),False
7024,"It is always the case that if ( prop_3 ) , and ( prop_1 ) then all of the following conditions hold : without interruption the transition action that ( prop_2 ) ought n't to get detected in the future before the execution ends .",G((prop_1 & prop_3) -> G prop_2),G((prop_3 & prop_1) -> G(!prop_2)),False
7025,"It is required that at a certain point ( prop_2 ), is equivalent to the scenario in which ( prop_1 ) or ( prop_3 ) happens .",(prop_1 | prop_3) <-> F prop_2,F prop_2 <-> (prop_1 | prop_3),True
7026,"If photo safe_person happens infinitely often, then so does go_home.",GF photo_safe_person -> GF go_home,GF(photo_safe_person) -> GF(go_home),True
7027,"If every record safe_person is eventually followed by photoing injured_civilian, then communicate the injured_hostile must occur infinitely often.",G(record_safe_person -> F photo_injured_civilian) -> GF communicate_injured_hostile,G(record_safe_person -> F photo_injured_civilian) -> GF communicate_injured_hostile,True
7028,Pick up brochure_5 from table_2 and put it in street_5,F(table_2 & F(p_brochure_5 & F(pd & street_5))),F(p_brochure_5 & table_2 & pd) & F(p_brochure_5 & street_5 & pd),False
7029,The scenario in which not (prop_2) and (prop_1) is equivalent to the scenario in which (prop_3) is always true .,(prop_1 & !prop_2) <-> G prop_3,(!prop_2 & prop_1) <-> G prop_3,True
7030,"when drop_by , never drop orange",drop_by -> G!drop_orange,G(drop_by -> !drop_orange),False
7031,( prop_1 ) until when possible ( prop_2 ),prop_1 U F prop_2,prop_1 U prop_2,False
7032,it is going to happen that both a constructor instantiate objects and a semaphore is red after a train derails,G(train_derails -> F(constructor_instantiate_objects & semaphore_is_red)),F(train_derails -> F(constructor_instantiate_objects & semaphore_is_red)),False
7033,if a motorbike catches fire or the sensor gathers information then sooner or later either the brake is released or the engine breaks,G((motorbike_catches_fire | sensor_gathers_information) -> F(brake_is_released | engine_breaks)),(motorbike_catches_fire | sensor_gathers_information) -> F (brake_is_released | engine_breaks),False
7034,"Whenever record the person on northeast_8th_street holds, get_help holds as well.",G(record_person_northeast_8th_street -> get_help),G(record_person_northeast_8th_street -> get_help),True
7035,"under no circumstances the brake is released, the train stops and a semaphore is yellow",G!(brake_is_released & semaphore_is_yellow & train_stops),G(!(brake_is_released & train_stops & semaphore_is_yellow)),True
7036,If ( prop_3 ) and if ( prop_2 ) then it should be the case that ( prop_1 ) .,(prop_2 & prop_3) -> prop_1,G((prop_3 & prop_2) -> prop_1),False
7037,at any time ( prop_1 ) or never ( prop_2 ),F(prop_1 | G!prop_2),F(prop_1) | G(!prop_2),False
7038,"If (prop_2) doesn't happen, then make sure (prop_3) and (prop_1) are equivalent .",!prop_2 -> (prop_1 <-> prop_3),G(!prop_2 -> (prop_3 <-> prop_1)),False
7039,"at some point in time either the constructor creates instances or a motorbike is driven and, at some point a sensor gathers information afterwards",G!(constructor_creates_instances | motorbike_is_driven) | F((constructor_creates_instances | motorbike_is_driven) & F sensor_gathers_information),F((constructor_creates_instances | motorbike_is_driven) & F sensor_gathers_information),False
7040,whenever snag orange or don't let_go pear,!let_go_pear | F snag_orange,G((snag_orange | !let_go_pear)),False
7041,if both a house is open and a motorbike has started then it is always the case that the constructor creates instances and a car stops,G((house_is_open & motorbike_has_started) -> G(car_stops & constructor_creates_instances)),(house_is_open & motorbike_has_started) -> G(constructor_creates_instances & car_stops),False
7042,at some time touch house until when possible pass_by house,F touch_house U F pass_by_house,F(touch_house U pass_by_house),True
7043,"Either (prop_3) or (prop_1) should happen, and at the same time (prop_2) should not .",!prop_2 & (prop_1 | prop_3),((prop_3 | prop_1) & !prop_2),True
7044,"Eventually (at intersection_7, photo there, and remain at intersection_7 permanently)",F(intersection_7 & photo & G intersection_7),F(intersection_7 & photo & G intersection_7),True
7045,"after either the table is old or a manager collect claims, sooner or later the manager collect claims and a train has arrived",G((manager_collect_claims | table_is_old) -> F(manager_collect_claims & train_has_arrived)),F((table_is_old | manager_collect_claims) & F(manager_collect_claims & train_has_arrived)),False
7046,"If at some point (prop_2) or (prop_1), then keep doing that until you no longer see (prop_3) .",(prop_1 | prop_2) U !prop_3,F((prop_1 | prop_2) -> ((prop_1 | prop_2) U !prop_3)),False
7047,"always, the sensor captures data, a constructor creates instances and the engine stops",G(constructor_creates_instances & engine_stops & sensor_captures_data),G(sensor_captures_data & constructor_creates_instances & engine_stops),True
7048,"first, at a certain moment either a semaphore is green or the bar is closing, and then, it will happen that the brake is released and the sensor captures data",G!(bar_is_closing | semaphore_is_green) | F((bar_is_closing | semaphore_is_green) & F(brake_is_released & sensor_captures_data)),F((semaphore_is_green | bar_is_closing) & F(brake_is_released & sensor_captures_data)),False
7049,( prop_1 ) until at some time ( prop_2 ),prop_1 U F prop_2,prop_1 U prop_2,False
7050,Continuously visit parking lot 4 while delivering document 4 from car 5 to car 6,GF parking_lot_4 & F(car_5 & F(p_document_4 & F(car_6 & pd))),G(pd & p_document_4 & car_5 & car_6 -> parking_lot_4),False
7051,"Until ( prop_4 ) happens and ( prop_2 ) is true as a result, allow ( prop_3 ) or ( prop_1 ) to occur.",(prop_1 | prop_3) U (prop_4 -> prop_2),(prop_3 | prop_1) U (prop_4 & prop_2),False
7052,"Whenever the event that ( prop_1 ) gets detected , then all of the following conditions hold : simultaneously ( prop_2 ) .",G(prop_1 -> prop_2),G(prop_1 -> prop_2),True
7053,"If (prop_1), (prop_2) until (prop_3).",prop_1 -> (prop_2 U prop_3),prop_1 -> (prop_2 U prop_3),True
7054,Remain in park_2 until you photo of monument_13,park_2 U (monument_13 & photo),park_2 U photo,False
7055,Our agent must always have either communicate the safe_rescuer or get_help.,G(communicate_safe_rescuer | get_help),G(communicate_safe_rescuer | get_help),True
7056,"Whenever change light_north red and photo the person on northwest_6th_street are equal, photo the person on northwest_6th_street and get_help are equal as well.",G((change_light_north_red <-> photo_person_northwest_6th_street) -> (get_help <-> photo_person_northwest_6th_street)),G((change_light_north_red & photo_person_northwest_6th_street) -> (photo_person_northwest_6th_street & get_help)),False
7057,( prop_1 ) or always ( prop_2 ),prop_1 | G prop_2,prop_1 | G prop_2,True
7058,never ( prop_1 ) and at any time ( prop_2 ),G(!prop_1 & F prop_2),G(!prop_1) & G(prop_2),False
7059,"If ( prop_2 ) or if ( prop_4 ) is detected , and if ( prop_3 ) then ( prop_1 ) .",(prop_3 & (prop_2 | prop_4)) -> prop_1,((prop_2 | prop_4) & prop_3) -> prop_1,True
7060,"Get help and go_home never coincide, yet one of them is always true.",G!(get_help & go_home) & G(get_help | go_home),G(!(get_help & go_home) & (get_help | go_home)),True
7061,at some time travel_to house and repeatedly make_way_to house,F travel_to_house & GF make_way_to_house,F(travel_to_house & GF make_way_to_house),True
7062,never ( prop_1 ) or at some time ( prop_2 ),G(!prop_1 | F prop_2),G(!prop_1) | F(prop_2),False
7063,reach trash can or at any time go_to house,reach_trash_can | F go_to_house,F(reach_trash_can) | GF(go_to_house),False
7064,at some point the escalator moves and the motorbike falls down,F(escalator_moves & motorbike_falls_down),F(escalator_moves & motorbike_falls_down),True
7065,"after the train has arrived, it will happen that either the table has been moved or the house is built",G(train_has_arrived -> F(house_is_built | table_has_been_moved)),F(train_has_arrived & F(table_has_been_moved | house_is_built)),False
7067,"When get_help happens, idle must hold now or in the next step.",G(get_help -> (idle | X idle)),G(get_help -> (idle | X idle)),True
7068,As soon as ( prop_1 ) and ( prop_2 ) then in response ( prop_3 ) and then this scenario must continue in the future until the end of the simulation .,G((prop_1 & prop_2) -> G prop_3),G((prop_1 & prop_2) -> F(prop_3 & G prop_3)),False
7069,"( prop_2 ) should happen if and only if ( prop_1 ) happens , and at some point ( prop_3 ) happens .",(prop_1 <-> prop_2) & F prop_3,(prop_2 <-> prop_1) & F prop_3,True
7070,Keep returning to charger 5 as you repeatedly take a picture of region 4,GF charger_5 & GF(photo & region_4),G((photo & region_4) -> F charger_5),False
7071,"While (prop_1) implies (prop_3), choose either (prop_4) or (prop_2) to happen.",(prop_1 -> prop_3) & (prop_2 | prop_4),(G(prop_1 -> prop_3)) -> (F(prop_4 | prop_2)),False
7072,when possible get_close tree and don't let_go pear,!let_go_pear & F get_close_tree,GF(get_close_tree) & G(!let_go_pear),False
7073,"eventually, the bar is down or the motorbike is driven and, in the future a train has arrived afterwards",G!(bar_is_down | motorbike_is_driven) | F((bar_is_down | motorbike_is_driven) & F train_has_arrived),F((bar_is_down | motorbike_is_driven) & F train_has_arrived),False
7074,"Until (prop_2) happens and (prop_3) is true as a result, make sure that both (prop_1) and (prop_4) are true.",(prop_1 & prop_4) U (prop_2 -> prop_3),(prop_1 & prop_4) U (prop_2 & prop_3),False
7075,"Either (prop_1) and (prop_2) are always equivalent, or else eventually (prop_3) should happen .",(prop_1 <-> prop_2) | F prop_3,G(prop_1 <-> prop_2) | F prop_3,False
7076,at any time ( prop_1 ) and forever ( prop_2 ),F(prop_1 & G prop_2),F(prop_1) & G(prop_2),False
7077,"For all times, (prop_2) is true if and only if (prop_3) is true if and only if (prop_1) is true.",(prop_1 <-> prop_3) <-> G prop_2,G(prop_2 <-> (prop_3 <-> prop_1)),False
7078,it is going to happen that the engine starts or the sensor gathers information,F(engine_starts | sensor_gathers_information),F (engine_starts | sensor_gathers_information),True
7079,"Get (prop_3) done, and if (prop_1) is in the way, then do (prop_2) also .",(prop_1 -> prop_2) & F prop_3,F(prop_3) & (prop_1 -> F(prop_2)),False
7080,The system must Please get_help and then record the motorcycle on east_1st_street.,get_help U record_motorcycle_east_1st_street,F(get_help & F record_motorcycle_east_1st_street),False
7081,at any time withdraw pear or do not let_go orange,!let_go_orange | F withdraw_pear,G(withdraw_pear | !let_go_orange),False
7082,"If it is not the case that ( prop_3 ) or ( prop_1 ) then ( prop_2 ) is true , and vice versa .",prop_2 <-> !(prop_1 | prop_3),(! (prop_3 | prop_1)) <-> prop_2,True
7083,"If (prop_4) is equivalent to (prop_2), then do (prop_1) until (prop_3) .",(prop_2 <-> prop_4) -> (prop_1 U prop_3),(prop_4 <-> prop_2) -> (prop_1 U prop_3),True
